productId,name,subType,rarity,printing,marketPrice,lowPrice,highPrice,lastUpdated
592631,Set Rotation (PUR),1st Edition,,,0.31,0.01,14.0,
592632,Set Rotation (UR),1st Edition,,,0.18,0.01,2.26,
592633,Salamangreat Circle (PCR),1st Edition,,,0.2,0.05,13.9,
592634,Salamangreat Circle (Platinum Secret Rare),1st Edition,,,0.45,0.25,9.88,
592635,Salamangreat Circle (Quarter Century Secret Rare),1st Edition,,,3.61,3.0,19.95,
592636,Salamangreat Circle (Secret Rare),1st Edition,,,0.14,0.01,3.0,
592637,Salamangreat Circle,1st Edition,,,0.06,0.01,1.53,
592638,Salamangreat Circle (PUR),1st Edition,,,0.28,0.1,14.0,
592639,Salamangreat Circle (UR),1st Edition,,,0.08,0.01,2.26,
592640,Cynet Mining (PCR),1st Edition,,,1.06,0.76,13.9,
592641,Cynet Mining (Platinum Secret Rare),1st Edition,,,1.53,1.11,9.88,
592642,Cynet Mining (Quarter Century Secret Rare),1st Edition,,,6.99,5.52,38.0,
592643,Cynet Mining (Secret Rare),1st Edition,,,0.24,0.05,5.0,
592644,Cynet Mining,1st Edition,,,0.17,0.09,2.0,
592645,Cynet Mining (PUR),1st Edition,,,0.55,0.3,14.99,
592646,Cynet Mining (UR),1st Edition,,,0.16,0.01,2.0,
592647,Dragonmaid Hospitality (PCR),1st Edition,,,0.48,0.23,13.9,
592648,Dragonmaid Hospitality (Platinum Secret Rare),1st Edition,,,1.03,0.64,9.88,
592649,Dragonmaid Hospitality (Alternate Art) (Quarter Century Secret Rare),1st Edition,,,13.94,12.0,75.0,
592650,Dragonmaid Hospitality (Quarter Century Secret Rare),1st Edition,,,2.36,1.79,50.0,
592651,Dragonmaid Hospitality (Secret Rare),1st Edition,,,0.25,0.05,4.0,
592652,Dragonmaid Hospitality,1st Edition,,,0.15,0.05,1.53,
592653,Dragonmaid Hospitality (PUR),1st Edition,,,0.59,0.01,14.0,
592654,Dragonmaid Hospitality (UR),1st Edition,,,0.09,0.01,4.0,
592655,Madolche Salon (PCR),1st Edition,,,0.21,0.09,13.9,
592656,Madolche Salon (Platinum Secret Rare),1st Edition,,,0.68,0.35,9.88,
592657,Madolche Salon (Quarter Century Secret Rare),1st Edition,,,2.21,2.0,40.0,
592658,Madolche Salon (Secret Rare),1st Edition,,,0.2,0.02,4.0,
592659,Madolche Salon,1st Edition,,,0.16,0.05,4.25,
592660,Madolche Salon (PUR),1st Edition,,,0.27,0.1,14.0,
592661,Madolche Salon (UR),1st Edition,,,0.1,0.01,2.26,
592662,Branded Opening (PCR),1st Edition,,,0.93,0.52,13.9,
592663,Branded Opening (Platinum Secret Rare),1st Edition,,,2.85,1.7,20.0,
592664,Branded Opening (Quarter Century Secret Rare),1st Edition,,,31.52,24.0,88.88,
592665,Branded Opening (Secret Rare),1st Edition,,,0.35,0.02,30.0,
592666,Branded Opening,1st Edition,,,0.1,0.01,3.0,
592667,Branded Opening (PUR),1st Edition,,,1.43,0.1,15.0,
592668,Branded Opening (UR),1st Edition,,,0.11,0.01,3.0,
592669,Clockwork Night (PCR),1st Edition,,,2.38,2.23,13.9,
592670,Clockwork Night (Platinum Secret Rare),1st Edition,,,3.65,3.5,29.99,
592671,Clockwork Night (Quarter Century Secret Rare),1st Edition,,,8.63,6.0,50.0,
592672,Clockwork Night (Secret Rare),1st Edition,,,2.42,0.99,9.99,
592673,Clockwork Night,1st Edition,,,2.8,0.97,5.0,
592674,Clockwork Night (PUR),1st Edition,,,2.3,1.95,19.99,
592675,Clockwork Night (UR),1st Edition,,,1.68,0.25,9.99,
592676,Triple Tactics Thrust (PCR),1st Edition,,,17.13,11.95,35.0,
592677,Triple Tactics Thrust (Platinum Secret Rare),1st Edition,,,16.7,10.78,35.0,
592678,Triple Tactics Thrust (Quarter Century Secret Rare),1st Edition,,,46.97,43.25,135.95,
592679,Triple Tactics Thrust (Secret Rare),1st Edition,,,6.57,5.99,32.0,
592680,Triple Tactics Thrust,1st Edition,,,6.84,4.0,39.35,
592681,Triple Tactics Thrust (PUR),1st Edition,,,16.53,8.5,28.48,
592682,Triple Tactics Thrust (UR),1st Edition,,,4.64,3.59,39.77,
592683,Bonfire (PCR),1st Edition,,,0.85,0.55,19.86,
592684,Bonfire (Platinum Secret Rare),1st Edition,,,1.85,1.0,24.95,
592685,Bonfire (Quarter Century Secret Rare),1st Edition,,,6.63,5.0,80.0,
592686,Bonfire (Secret Rare),1st Edition,,,0.8,0.25,10.0,
592687,Bonfire,1st Edition,,,0.67,0.5,5.0,
592688,Bonfire (PUR),1st Edition,,,1.08,0.75,13.83,
592689,Bonfire (UR),1st Edition,,,0.69,0.2,6.0,
592690,WANTED: Seeker of Sinful Spoils (PCR),1st Edition,,,2.97,2.25,19.99,
592691,WANTED: Seeker of Sinful Spoils (Platinum Secret Rare),1st Edition,,,6.29,5.45,25.0,
592692,WANTED: Seeker of Sinful Spoils (Secret Rare),1st Edition,,,2.25,1.0,10.0,
592693,WANTED: Seeker of Sinful Spoils,1st Edition,,,2.75,2.0,6.0,
592694,WANTED: Seeker of Sinful Spoils (PUR),1st Edition,,,5.17,2.99,19.99,
592695,WANTED: Seeker of Sinful Spoils (UR),1st Edition,,,1.62,0.95,9.99,
592696,Rivalry of Warlords (PCR),1st Edition,,,0.54,0.25,13.9,
592697,Rivalry of Warlords (Platinum Secret Rare),1st Edition,,,1.52,0.89,5.0,
592698,Rivalry of Warlords (Quarter Century Secret Rare),1st Edition,,,13.57,10.0,49.99,
592699,Rivalry of Warlords (Secret Rare),1st Edition,,,0.43,0.11,4.99,
592700,Rivalry of Warlords,1st Edition,,,0.14,0.05,2.35,
592701,Rivalry of Warlords (PUR),1st Edition,,,0.68,0.3,14.0,
592702,Rivalry of Warlords (UR),1st Edition,,,0.13,0.01,2.49,
592703,Cursed Seal of the Forbidden Spell (PCR),1st Edition,,,0.27,0.1,13.9,
592704,Cursed Seal of the Forbidden Spell (Platinum Secret Rare),1st Edition,,,0.39,0.2,9.95,
592705,Cursed Seal of the Forbidden Spell (Quarter Century Secret Rare),1st Edition,,,3.05,2.71,6.99,
592706,Cursed Seal of the Forbidden Spell (Secret Rare),1st Edition,,,0.18,0.02,4.0,
592707,Cursed Seal of the Forbidden Spell,1st Edition,,,0.12,0.01,1.53,
592708,Cursed Seal of the Forbidden Spell (PUR),1st Edition,,,0.31,0.08,14.0,
592709,Cursed Seal of the Forbidden Spell (UR),1st Edition,,,0.13,0.01,2.49,
592710,Grave of the Super Ancient Organism (PCR),1st Edition,,,0.31,0.14,13.9,
592711,Grave of the Super Ancient Organism (Platinum Secret Rare),1st Edition,,,0.58,0.25,9.88,
592712,Grave of the Super Ancient Organism (Quarter Century Secret Rare),1st Edition,,,2.58,1.98,20.0,
592713,Grave of the Super Ancient Organism (Secret Rare),1st Edition,,,0.21,0.02,4.0,
592714,Grave of the Super Ancient Organism,1st Edition,,,0.13,0.01,2.26,
592715,Grave of the Super Ancient Organism (PUR),1st Edition,,,0.37,0.1,14.0,
592716,Grave of the Super Ancient Organism (UR),1st Edition,,,0.17,0.01,2.26,
592717,Trap Trick (PCR),1st Edition,,,0.66,0.3,5.0,
592718,Trap Trick (Platinum Secret Rare),1st Edition,,,3.13,2.01,9.99,
592719,Trap Trick (Quarter Century Secret Rare),1st Edition,,,6.85,6.43,59.95,
592720,Trap Trick (Secret Rare),1st Edition,,,0.3,0.05,4.0,
592721,Trap Trick,1st Edition,,,0.17,0.01,1.53,
592722,Trap Trick (PUR),1st Edition,,,0.65,0.2,14.0,
592723,Trap Trick (UR),1st Edition,,,0.18,0.01,2.26,
592724,Blue-Eyes White Dragon (Platinum Secret Rare),1st Edition,,,5.21,3.73,505.76,
592725,Blue-Eyes White Dragon (Quarter Century Secret Rare),1st Edition,,,158.78,140.0,399.99,
592726,Dark Magician (Platinum Secret Rare),1st Edition,,,3.13,2.88,39.99,
592727,Dark Magician (Quarter Century Secret Rare),1st Edition,,,60.65,40.5,199.99,
592728,Red-Eyes Black Dragon (Platinum Secret Rare),1st Edition,,,3.7,3.5,19.99,
592729,Red-Eyes Black Dragon (Quarter Century Secret Rare),1st Edition,,,37.14,34.0,99.95,
592730,Man-Eater Bug (Platinum Secret Rare),1st Edition,,,0.48,0.25,9.95,
592731,Man-Eater Bug (Quarter Century Secret Rare),1st Edition,,,4.99,4.94,50.0,
592732,Raigeki (Platinum Secret Rare),1st Edition,,,3.32,2.97,14.99,
592733,Raigeki (Quarter Century Secret Rare),1st Edition,,,47.65,34.0,99.99,
592734,Fissure (Platinum Secret Rare),1st Edition,,,0.82,0.49,8.91,
592735,Fissure (Quarter Century Secret Rare),1st Edition,,,5.28,5.0,50.0,
592736,Trap Hole (Platinum Secret Rare),1st Edition,,,0.56,0.3,9.84,
592737,Trap Hole (Quarter Century Secret Rare),1st Edition,,,11.13,7.05,80.0,
592738,Summoned Skull (Platinum Secret Rare),1st Edition,,,5.57,4.0,22.99,
592739,Summoned Skull (Quarter Century Secret Rare),1st Edition,,,54.41,44.99,169.0,
592740,The Flute of Summoning Dragon (Platinum Secret Rare),1st Edition,,,0.34,0.1,8.91,
592741,The Flute of Summoning Dragon (Quarter Century Secret Rare),1st Edition,,,1.81,1.73,60.0,
592742,Ultimate Offering (Platinum Secret Rare),1st Edition,,,1.17,0.74,9.95,
592743,Ultimate Offering (Quarter Century Secret Rare),1st Edition,,,11.69,9.48,99.99,
592744,Sangan (Platinum Secret Rare),1st Edition,,,2.25,1.8,19.99,
592745,Sangan (Quarter Century Secret Rare),1st Edition,,,23.19,19.8,69.0,
592746,Magician of Faith (Platinum Secret Rare),1st Edition,,,3.38,2.8,10.0,
592747,Magician of Faith (Quarter Century Secret Rare),1st Edition,,,25.65,27.99,74.99,
592748,Witch of the Black Forest (Platinum Secret Rare),1st Edition,,,0.73,0.35,9.99,
592749,Witch of the Black Forest (Quarter Century Secret Rare),1st Edition,,,6.99,4.51,24.99,
592750,Heavy Storm (Platinum Secret Rare),1st Edition,,,6.47,6.11,29.0,
592751,Heavy Storm (Quarter Century Secret Rare),1st Edition,,,74.92,72.99,268.99,
592752,Mirror Force (Platinum Secret Rare),1st Edition,,,4.86,4.75,11.0,
592753,Mirror Force (Quarter Century Secret Rare),1st Edition,,,50.77,48.22,149.0,
592754,Mechanicalchaser (Platinum Secret Rare),1st Edition,,,0.57,0.3,8.99,
592755,Mechanicalchaser (Quarter Century Secret Rare),1st Edition,,,4.87,3.73,40.0,
592756,Cyber Jar (Platinum Secret Rare),1st Edition,,,2.29,2.2,19.99,
592757,Cyber Jar (Quarter Century Secret Rare),1st Edition,,,9.91,8.67,35.0,
592758,Upstart Goblin (Platinum Secret Rare),1st Edition,,,12.47,10.94,30.0,
592759,Upstart Goblin (Quarter Century Secret Rare),1st Edition,,,87.3,99.99,200.0,
592760,Giant Trunade (Platinum Secret Rare),1st Edition,,,2.97,1.8,19.99,
592761,Giant Trunade (Quarter Century Secret Rare),1st Edition,,,21.01,19.19,150.0,
592762,Morphing Jar (Platinum Secret Rare),1st Edition,,,3.19,3.0,19.88,
592763,Morphing Jar (Quarter Century Secret Rare),1st Edition,,,17.92,15.49,420.69,
592764,Jinzo (Platinum Secret Rare),1st Edition,,,5.05,3.99,23.99,
592765,Jinzo (Quarter Century Secret Rare),1st Edition,,,59.68,54.98,199.95,
592766,Morphing Jar #2 (Platinum Secret Rare),1st Edition,,,0.54,0.35,12.99,
592767,Morphing Jar #2 (Quarter Century Secret Rare),1st Edition,,,5.63,4.9,19.99,
592768,Goblin Attack Force (Platinum Secret Rare),1st Edition,,,0.57,0.3,9.88,
592769,Goblin Attack Force (Quarter Century Secret Rare),1st Edition,,,6.69,6.78,50.0,
592770,Nobleman of Crossout (Platinum Secret Rare),1st Edition,,,3.76,3.33,10.0,
592771,Nobleman of Crossout (Quarter Century Secret Rare),1st Edition,,,27.89,29.28,69.95,
592772,Premature Burial (Platinum Secret Rare),1st Edition,,,1.39,0.99,19.99,
592773,Premature Burial (Quarter Century Secret Rare),1st Edition,,,13.04,12.33,100.0,
592774,Cold Wave (Platinum Secret Rare),1st Edition,,,1.51,1.45,9.99,
592775,Cold Wave (Quarter Century Secret Rare),1st Edition,,,19.42,16.13,50.0,
592776,Ceasefire (Platinum Secret Rare),1st Edition,,,0.52,0.2,9.88,
592777,Ceasefire (Quarter Century Secret Rare),1st Edition,,,4.76,3.59,20.0,
592778,Imperial Order (Platinum Secret Rare),1st Edition,,,0.5,0.09,30.0,
592779,Imperial Order (Quarter Century Secret Rare),1st Edition,,,4.57,3.98,49.99,
592780,Magical Hats (Platinum Secret Rare),1st Edition,,,0.9,0.64,9.88,
592781,Magical Hats (Quarter Century Secret Rare),1st Edition,,,8.21,5.0,38.0,
592782,Call of the Haunted (Platinum Secret Rare),1st Edition,,,3.21,2.4,9.84,
592783,Call of the Haunted (Quarter Century Secret Rare),1st Edition,,,30.11,46.99,120.0,
592784,Gemini Elf (Platinum Secret Rare),1st Edition,,,1.09,0.59,9.99,
592785,Gemini Elf (Quarter Century Secret Rare),1st Edition,,,9.12,7.55,45.0,
592786,Kycoo the Ghost Destroyer (Platinum Secret Rare),1st Edition,,,3.89,3.69,9.88,
592787,Kycoo the Ghost Destroyer (Quarter Century Secret Rare),1st Edition,,,26.57,23.99,52.19,
592788,Bazoo the Soul-Eater (Platinum Secret Rare),1st Edition,,,0.36,0.17,9.88,
592789,Bazoo the Soul-Eater (Quarter Century Secret Rare),1st Edition,,,4.94,3.11,19.99,
592790,United We Stand (Platinum Secret Rare),1st Edition,,,1.0,0.5,8.91,
592791,United We Stand (Quarter Century Secret Rare),1st Edition,,,5.18,3.45,20.0,
592792,Mage Power (Platinum Secret Rare),1st Edition,,,0.69,0.2,8.91,
592793,Mage Power (Quarter Century Secret Rare),1st Edition,,,2.99,2.25,30.0,
592794,Card of Safe Return (Platinum Secret Rare),1st Edition,,,0.49,0.2,19.99,
592795,Card of Safe Return (Quarter Century Secret Rare),1st Edition,,,5.33,3.19,29.95,
592796,Magic Cylinder (Platinum Secret Rare),1st Edition,,,1.75,1.0,9.99,
592797,Magic Cylinder (Quarter Century Secret Rare),1st Edition,,,12.62,9.99,99.0,
592798,Graceful Charity (Platinum Secret Rare),1st Edition,,,8.44,6.68,29.99,
592799,Graceful Charity (Quarter Century Secret Rare),1st Edition,,,56.48,53.0,149.99,
592800,Injection Fairy Lily (Platinum Secret Rare),1st Edition,,,2.47,2.19,100.0,
592801,Injection Fairy Lily (Quarter Century Secret Rare),1st Edition,,,26.42,25.0,79.99,
592802,Marauding Captain (Platinum Secret Rare),1st Edition,,,0.56,0.3,9.88,
592803,Marauding Captain (Quarter Century Secret Rare),1st Edition,,,4.85,3.19,15.0,
592804,Exiled Force (Platinum Secret Rare),1st Edition,,,0.81,0.69,9.88,
592805,Exiled Force (Quarter Century Secret Rare),1st Edition,,,5.92,5.71,19.99,
592806,Creature Swap (Platinum Secret Rare),1st Edition,,,0.97,0.5,7.21,
592807,Creature Swap (Quarter Century Secret Rare),1st Edition,,,8.35,7.0,29.99,
592808,Gravekeeper's Spy (Platinum Secret Rare),1st Edition,,,2.46,1.98,15.0,
592809,Gravekeeper's Spy (Quarter Century Secret Rare),1st Edition,,,18.47,16.5,40.0,
592810,Spirit Reaper (Platinum Secret Rare),1st Edition,,,1.47,1.18,9.99,
592811,Spirit Reaper (Quarter Century Secret Rare),1st Edition,,,11.35,11.1,28.0,
592812,Dark Magician Girl (Platinum Secret Rare) (A),1st Edition,,,6.19,5.0,100.0,
592813,Dark Magician Girl (Quarter Century Secret Rare) (A),1st Edition,,,85.96,72.99,199.99,
592814,Apprentice Magician (Platinum Secret Rare),1st Edition,,,0.48,0.2,20.0,
592815,Apprentice Magician (Quarter Century Secret Rare),1st Edition,,,3.63,2.75,20.0,
592816,Breaker the Magical Warrior (Platinum Secret Rare),1st Edition,,,3.1,2.64,12.23,
592817,Breaker the Magical Warrior (Quarter Century Secret Rare),1st Edition,,,33.17,31.98,99.99,
592818,Dark Paladin (Platinum Secret Rare),1st Edition,,,3.0,3.0,15.0,
592819,Dark Paladin (Quarter Century Secret Rare),1st Edition,,,40.81,33.99,169.0,
592820,Wave-Motion Cannon (Platinum Secret Rare),1st Edition,,,0.46,0.19,8.91,
592821,Wave-Motion Cannon (Quarter Century Secret Rare),1st Edition,,,5.59,4.56,18.99,
592822,Vampire Lord (Platinum Secret Rare),1st Edition,,,0.53,0.46,24.99,
592823,Vampire Lord (Quarter Century Secret Rare),1st Edition,,,7.76,5.88,49.99,
592824,D.D. Warrior Lady (Platinum Secret Rare),1st Edition,,,1.72,0.99,9.99,
592825,D.D. Warrior Lady (Quarter Century Secret Rare),1st Edition,,,19.12,23.93,35.55,
592826,Sakuretsu Armor (Platinum Secret Rare),1st Edition,,,2.42,1.98,9.99,
592827,Sakuretsu Armor (Quarter Century Secret Rare),1st Edition,,,12.06,8.99,25.0,
592828,Strike Ninja (Platinum Secret Rare),1st Edition,,,0.38,0.12,5.0,
592829,Strike Ninja (Quarter Century Secret Rare),1st Edition,,,4.77,4.76,12.99,
592830,Black Luster Soldier - Envoy of the Beginning (Platinum Secret Rare),1st Edition,,,5.94,5.34,29.84,
592831,Black Luster Soldier - Envoy of the Beginning (Quarter Century Secret Rare),1st Edition,,,68.02,69.99,199.99,
592832,Chaos Emperor Dragon - Envoy of the End (Platinum Secret Rare),1st Edition,,,2.16,1.99,28.18,
592833,Chaos Emperor Dragon - Envoy of the End (Quarter Century Secret Rare),1st Edition,,,31.95,24.99,149.95,
592834,Dark Magician of Chaos (Platinum Secret Rare),1st Edition,,,3.93,3.5,20.0,
592835,Dark Magician of Chaos (Quarter Century Secret Rare),1st Edition,,,45.45,41.47,199.95,
592836,Smashing Ground (Platinum Secret Rare),1st Edition,,,1.64,1.36,8.91,
592837,Smashing Ground (Quarter Century Secret Rare),1st Edition,,,18.52,16.11,80.0,
592838,Dimension Fusion (Platinum Secret Rare),1st Edition,,,5.5,4.0,15.85,
592839,Dimension Fusion (Quarter Century Secret Rare),1st Edition,,,11.77,11.96,69.99,
592840,The Winged Dragon of Ra (Platinum Secret Rare),1st Edition,,,6.93,6.0,19.99,
592841,The Winged Dragon of Ra (Quarter Century Secret Rare),1st Edition,,,29.24,26.66,149.95,
592842,Blowback Dragon (Platinum Secret Rare),1st Edition,,,0.54,0.2,9.99,
592843,Blowback Dragon (Quarter Century Secret Rare),1st Edition,,,4.07,3.32,50.0,
592844,Night Assailant (Platinum Secret Rare),1st Edition,,,1.59,1.34,9.88,
592845,Night Assailant (Quarter Century Secret Rare),1st Edition,,,9.4,8.75,49.95,
592846,Return from the Different Dimension (Platinum Secret Rare),1st Edition,,,2.44,1.98,9.99,
592847,Return from the Different Dimension (Quarter Century Secret Rare),1st Edition,,,16.9,14.0,140.0,
592848,D.D. Assailant (Platinum Secret Rare),1st Edition,,,1.5,0.99,9.99,
592849,D.D. Assailant (Quarter Century Secret Rare),1st Edition,,,9.77,8.08,26.97,
592850,Mobius the Frost Monarch (Platinum Secret Rare),1st Edition,,,1.23,0.99,9.95,
592851,Mobius the Frost Monarch (Quarter Century Secret Rare),1st Edition,,,11.12,9.0,40.0,
592852,Thestalos the Firestorm Monarch (Platinum Secret Rare),1st Edition,,,1.05,0.69,6.0,
592853,Thestalos the Firestorm Monarch (Quarter Century Secret Rare),1st Edition,,,7.03,7.03,50.0,
592854,Dekoichi the Battlechanted Locomotive (Platinum Secret Rare),1st Edition,,,2.37,0.99,9.99,
592855,Dekoichi the Battlechanted Locomotive (Quarter Century Secret Rare),1st Edition,,,9.45,8.04,49.99,
592856,Machine Duplication (Platinum Secret Rare),1st Edition,,,1.07,0.69,12.99,
592857,Machine Duplication (Quarter Century Secret Rare),1st Edition,,,10.37,7.65,510.09,
592858,Cyber-Stein (Platinum Secret Rare),1st Edition,,,1.42,1.0,251.13,
592859,Cyber-Stein (Quarter Century Secret Rare),1st Edition,,,7.83,7.24,29.99,
592860,Sacred Phoenix of Nephthys (Platinum Secret Rare),1st Edition,,,0.41,0.14,5.0,
592861,Sacred Phoenix of Nephthys (Quarter Century Secret Rare),1st Edition,,,3.84,3.99,15.0,
592862,Lightning Vortex (Platinum Secret Rare),1st Edition,,,6.26,3.5,24.99,
592863,Lightning Vortex (Quarter Century Secret Rare),1st Edition,,,19.52,21.0,30.25,
592864,Phoenix Wing Wind Blast (Platinum Secret Rare),1st Edition,,,1.76,1.5,9.84,
592865,Phoenix Wing Wind Blast (Quarter Century Secret Rare),1st Edition,,,13.07,11.23,50.0,
592866,Deck Devastation Virus (Platinum Secret Rare),1st Edition,,,1.94,1.5,9.95,
592867,Deck Devastation Virus (Quarter Century Secret Rare),1st Edition,,,29.35,28.76,59.99,
592868,Ancient Gear Golem (Platinum Secret Rare),1st Edition,,,0.89,0.4,9.88,
592869,Ancient Gear Golem (Quarter Century Secret Rare),1st Edition,,,12.23,16.35,44.0,
592870,Elemental HERO Flame Wingman (Platinum Secret Rare),1st Edition,,,0.9,0.5,9.84,
592871,Elemental HERO Flame Wingman (Quarter Century Secret Rare),1st Edition,,,22.77,18.86,79.95,
592872,Elemental HERO Thunder Giant (Platinum Secret Rare),1st Edition,,,0.68,0.49,9.88,
592873,Elemental HERO Thunder Giant (Quarter Century Secret Rare),1st Edition,,,7.83,6.36,39.99,
592874,Brain Control (Platinum Secret Rare),1st Edition,,,2.71,2.48,19.99,
592875,Brain Control (Quarter Century Secret Rare),1st Edition,,,24.23,21.85,49.99,
592876,Cyber Dragon (Platinum Secret Rare),1st Edition,,,2.24,1.74,19.99,
592877,Cyber Dragon (Quarter Century Secret Rare),1st Edition,,,23.37,22.2,79.99,
592878,Cyber End Dragon (Platinum Secret Rare),1st Edition,,,1.14,0.62,19.99,
592879,Cyber End Dragon (Quarter Century Secret Rare),1st Edition,,,17.87,16.99,99.99,
592880,Elemental HERO Wildheart (Platinum Secret Rare),1st Edition,,,0.54,0.25,9.88,
592881,Elemental HERO Wildheart (Quarter Century Secret Rare),1st Edition,,,3.84,2.65,10.5,
592882,"Sillva, Warlord of Dark World (Platinum Secret Rare)",1st Edition,,,0.64,0.25,9.99,
592883,"Sillva, Warlord of Dark World (Quarter Century Secret Rare)",1st Edition,,,7.24,5.0,50.0,
592884,"Goldd, Wu-Lord of Dark World (Platinum Secret Rare)",1st Edition,,,0.38,0.15,9.88,
592885,"Goldd, Wu-Lord of Dark World (Quarter Century Secret Rare)",1st Edition,,,4.36,3.29,50.0,
592886,Pot of Avarice (Platinum Secret Rare),1st Edition,,,3.55,2.95,15.99,
592887,Pot of Avarice (Quarter Century Secret Rare),1st Edition,,,26.18,18.63,99.99,
592888,Treeborn Frog (Platinum Secret Rare),1st Edition,,,1.88,1.05,19.99,
592889,Treeborn Frog (Quarter Century Secret Rare),1st Edition,,,12.75,11.71,59.0,
592890,Shrink (Platinum Secret Rare),1st Edition,,,0.43,0.17,8.91,
592891,Shrink (Quarter Century Secret Rare),1st Edition,,,4.94,3.49,420.69,
592892,Dimensional Fissure (Platinum Secret Rare),1st Edition,,,1.84,1.3,9.99,
592893,Dimensional Fissure (Quarter Century Secret Rare),1st Edition,,,21.1,22.0,39.99,
592894,Macro Cosmos (Platinum Secret Rare),1st Edition,,,0.81,0.25,9.88,
592895,Macro Cosmos (Quarter Century Secret Rare),1st Edition,,,8.78,5.98,39.4,
592896,Icarus Attack (Platinum Secret Rare),1st Edition,,,1.78,1.18,9.99,
592897,Icarus Attack (Quarter Century Secret Rare),1st Edition,,,11.76,9.99,69.0,
592898,Chimeratech Overdragon (Platinum Secret Rare),1st Edition,,,0.8,0.45,14.99,
592899,Chimeratech Overdragon (Quarter Century Secret Rare),1st Edition,,,11.13,7.0,29.0,
592900,Mausoleum of the Emperor (Platinum Secret Rare),1st Edition,,,0.32,0.1,8.91,
592901,Mausoleum of the Emperor (Quarter Century Secret Rare),1st Edition,,,2.84,1.0,9.99,
592902,Future Fusion (Platinum Secret Rare),1st Edition,,,0.86,0.5,8.91,
592903,Future Fusion (Quarter Century Secret Rare),1st Edition,,,8.45,6.55,30.0,
592904,Overload Fusion (Platinum Secret Rare),1st Edition,,,0.45,0.42,9.99,
592905,Overload Fusion (Quarter Century Secret Rare),1st Edition,,,4.94,3.75,12.99,
592906,Snipe Hunter (Platinum Secret Rare),1st Edition,,,0.56,0.15,6.99,
592907,Snipe Hunter (Quarter Century Secret Rare),1st Edition,,,3.81,4.72,19.99,
592908,Instant Fusion (Platinum Secret Rare),1st Edition,,,1.64,1.04,8.91,
592909,Instant Fusion (Quarter Century Secret Rare),1st Edition,,,17.76,16.87,100.5,
592911,Card Trooper (Quarter Century Secret Rare),1st Edition,,,13.22,12.72,49.95,
592912,Destiny Draw (Platinum Secret Rare),1st Edition,,,0.33,0.2,9.99,
592913,Destiny Draw (Quarter Century Secret Rare),1st Edition,,,6.01,3.49,39.99,
592914,Grandmaster of the Six Samurai (Platinum Secret Rare),1st Edition,,,0.67,0.29,9.99,
592915,Grandmaster of the Six Samurai (Quarter Century Secret Rare),1st Edition,,,5.95,4.51,50.0,
592916,Skyscraper 2 - Hero City (Platinum Secret Rare),1st Edition,,,0.31,0.07,8.99,
592917,Skyscraper 2 - Hero City (Quarter Century Secret Rare),1st Edition,,,2.3,1.98,19.99,
592918,Destiny HERO - Disk Commander (Platinum Secret Rare),1st Edition,,,0.36,0.1,9.99,
592919,Destiny HERO - Disk Commander (Quarter Century Secret Rare),1st Edition,,,3.17,1.98,16.97,
592920,Elemental HERO Stratos (Platinum Secret Rare),1st Edition,,,2.82,1.65,19.99,
592921,Elemental HERO Stratos (Quarter Century Secret Rare),1st Edition,,,60.75,60.99,129.0,
592922,Blue-Eyes Ultimate Dragon (Platinum Secret Rare),1st Edition,,,3.72,3.38,24.99,
592923,Blue-Eyes Ultimate Dragon (Quarter Century Secret Rare),1st Edition,,,57.47,45.0,135.0,
592924,Crystal Beast Sapphire Pegasus (Platinum Secret Rare),1st Edition,,,0.71,0.3,8.18,
592925,Crystal Beast Sapphire Pegasus (Quarter Century Secret Rare),1st Edition,,,11.31,10.24,39.99,
592926,Raiza the Storm Monarch (Platinum Secret Rare),1st Edition,,,2.31,1.49,9.99,
592927,Raiza the Storm Monarch (Quarter Century Secret Rare),1st Edition,,,13.54,12.19,40.0,
592928,Ancient City - Rainbow Ruins (Platinum Secret Rare),1st Edition,,,0.27,0.14,8.91,
592929,Ancient City - Rainbow Ruins (Quarter Century Secret Rare),1st Edition,,,3.12,1.79,25.99,
592930,Rare Value (Platinum Secret Rare),1st Edition,,,0.3,0.13,8.91,
592931,Rare Value (Quarter Century Secret Rare),1st Edition,,,1.83,1.26,24.94,
592932,Eradicator Epidemic Virus (Platinum Secret Rare),1st Edition,,,1.24,0.79,9.88,
592933,Eradicator Epidemic Virus (Quarter Century Secret Rare),1st Edition,,,18.55,16.0,99.99,
592934,Elemental HERO Neos Alius (Platinum Secret Rare),1st Edition,,,0.69,0.6,9.88,
592935,Elemental HERO Neos Alius (Quarter Century Secret Rare),1st Edition,,,14.56,12.73,23.5,
592936,Zombie Master (Platinum Secret Rare),1st Edition,,,0.65,0.42,9.95,
592937,Zombie Master (Quarter Century Secret Rare),1st Edition,,,4.94,3.91,45.0,
592938,Il Blud (Platinum Secret Rare),1st Edition,,,0.31,0.2,9.88,
592939,Il Blud (Quarter Century Secret Rare),1st Edition,,,4.44,3.37,19.99,
592940,Dark Bribe (Platinum Secret Rare),1st Edition,,,0.85,0.75,9.84,
592941,Dark Bribe (Quarter Century Secret Rare),1st Edition,,,10.03,7.52,27.99,
592942,Trade-In (Platinum Secret Rare),1st Edition,,,1.68,1.26,9.99,
592943,Trade-In (Quarter Century Secret Rare),1st Edition,,,15.75,23.75,39.0,
